PolyFID,Owner,X,Y,burn50,rx_cat3,zmin_d_a,zmin_di,zm_mcov,zm_ccov,Hectares,zmin_drd,prop_timb,Prop_no_b,zmin_dr,zmin_ddv,year
1300,Wildlife Resources Commission,707957.9213,70192.84497,0,4,16.47983398,20.60237891,35.88309,40.564754,23.372407,0.563648803,0.030805,0.99733,15.75559863,0.362491394,2004
1300,Wildlife Resources Commission,707957.9213,70192.84497,0,4,16.47983398,20.60237891,35.88309,40.564754,23.372407,0.563648803,0.030805,0.99733,15.68311523,0.362491394,2005
1300,Wildlife Resources Commission,707957.9213,70192.84497,0,4,16.47983398,20.60237891,35.88309,40.564754,23.372407,0.563648803,0.030805,0.99733,0.03,0.362491394,2006
1300,Wildlife Resources Commission,707957.9213,70192.84497,0,4,16.47983398,20.60237891,35.88309,40.564754,23.372407,0.563648803,0.030805,0.99733,0.03,0.362491394,2007
1361,Wildlife Resources Commission,711524.5209,102053.73,0,4,18.81325391,14.85778613,0,100,29.011006,1.5,0.037227,1,14.1695625,1.588584228,2004
1361,Wildlife Resources Commission,711524.5209,102053.73,0,4,18.81325391,14.85778613,0,100,29.011006,1.5,0.037227,1,14.1695625,1.588584228,2005
1361,Wildlife Resources Commission,711524.5209,102053.73,0,4,18.81325391,14.85778613,0,100,29.011006,1.5,0.037227,1,13.6097207,1.588584228,2006
1361,Wildlife Resources Commission,711524.5209,102053.73,0,4,18.81325391,14.85778613,0,100,29.011006,1.5,0.037227,1,13.6097207,1.588584228,2007
1414,Wildlife Resources Commission,722399.5351,99782.73051,0,4,7.970068847,9.940825195,4.746276,1.918139,7.995705,1.060235839,0.078792,1,8.401338867,2.804157714,2004
1414,Wildlife Resources Commission,722399.5351,99782.73051,0,4,7.970068847,9.940825195,4.746276,1.918139,7.995705,1.060235839,0.078792,1,8.387830078,2.804157714,2005
1414,Wildlife Resources Commission,722399.5351,99782.73051,0,4,7.970068847,9.940825195,4.746276,1.918139,7.995705,1.060235839,0.078792,1,7.135334472,2.804157714,2006
1414,Wildlife Resources Commission,722399.5351,99782.73051,0,4,7.970068847,9.940825195,4.746276,1.918139,7.995705,1.060235839,0.078792,1,7.111012695,2.804157714,2007
